2024-07-03 13:29:00,524 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:29:00,525 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:29:00,528 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 14:36:37,256 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 14:36:37,257 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 14:36:37,269 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 14:37:33,191 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 14:37:33,192 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 14:37:33,195 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 14:37:33,619 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 14:37:33,619 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 14:37:33,623 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 14:37:34,543 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 14:37:34,544 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:09:22,361 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:09:23,868 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:09:24,080 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:09:29,936 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:09:30,257 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:09:30,257 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:09:31,693 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:09:31,799 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:09:31,800 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:09:31,996 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:14:44,900 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:14:44,901 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:14:47,997 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:15:41,820 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:15:41,821 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:15:41,824 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:15:42,033 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:15:42,034 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:16:33,181 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:16:34,096 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:16:34,096 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:16:57,277 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:16:58,191 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:16:58,191 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:18:23,294 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:18:25,718 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:18:25,719 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:18:26,699 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:18:26,803 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:18:26,803 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:18:53,907 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:18:54,025 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:18:54,025 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:18:56,597 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:18:56,707 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:18:56,708 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:19:14,400 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
